101.000000	3.590304	9.095437	4.667395	9.215113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.108604	0.000000
101.000000	-5.744486	-2.991920	-4.787072	6.941254	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.108604	0.000000
102.000000	8.257699	12.446387	4.308365	14.959600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.121770	0.000000
102.000000	20.584409	24.773097	18.908934	23.097622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.121770	0.000000
103.000000	0.239354	5.385456	2.632890	9.215113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.122460	0.000000
103.000000	-3.709981	2.752566	0.957414	9.693821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.122460	0.000000
104.000000	4.667395	10.890589	11.488973	13.164448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.123246	0.000000
104.000000	16.515398	25.012451	15.797337	19.148288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.123246	0.000000
105.000000	3.709981	10.292205	5.146102	11.129942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.151791	0.000000
105.000000	-5.983840	3.590304	-1.436122	7.180608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.151791	0.000000
106.000000	6.462547	13.882509	5.744486	12.207033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.152518	0.000000
106.000000	18.789257	24.892774	21.302470	20.584409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.152518	0.000000
107.000000	0.957414	6.821578	3.949334	9.095437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.153264	0.000000
107.000000	-4.787072	1.555798	-5.146102	3.949334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.153264	0.000000
108.000000	5.265779	13.643155	6.103517	7.778992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.166324	0.000000
108.000000	20.584409	26.328896	19.387641	25.371481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.166324	0.000000
109.000000	5.026426	10.770912	3.470627	12.925094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.166845	0.000000
109.000000	-5.026426	-1.795152	-4.069011	9.095437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.166845	0.000000
110.000000	7.300285	14.480893	7.180608	12.326710	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.197902	0.000000
110.000000	20.105702	22.499238	22.259885	21.063117	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.197902	0.000000
111.000000	1.436122	7.659315	5.026426	11.129942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.198630	0.000000
111.000000	-1.436122	0.478707	0.718061	7.539638	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.198630	0.000000
112.000000	6.582224	11.249619	10.411881	11.608649	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.211118	0.000000
112.000000	19.387641	27.046956	19.507318	23.217299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.211118	0.000000
113.000000	4.188688	8.975760	2.872243	13.762832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.211808	0.000000
113.000000	-3.231274	-2.991920	-0.119677	7.300285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.211808	0.000000
114.000000	4.069011	11.129942	8.138022	15.438307	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1702650684.226082	0.000000
