101.000000	-21.661501	-12.925094	-1677.390009	-8.736406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.196327	0.000000
101.000000	-4.787072	1.795152	3281.418140	5.744486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.196327	0.000000
102.000000	-8.018346	-2.991920	5479.043193	-2.393536	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.207898	0.000000
102.000000	-18.190873	-11.728326	7132.258488	-10.172528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.207898	0.000000
103.000000	-44.160739	-37.937545	10913.087909	-30.637260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.208633	0.000000
103.000000	-36.022716	-27.525664	9964.290250	-22.738592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.208633	0.000000
104.000000	-59.958076	-50.742963	12949.747667	-40.690112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.222258	0.000000
104.000000	-52.777468	-40.809788	12022.013125	-36.262070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.222258	0.000000
105.000000	-14.720246	-14.002185	8469.407359	-7.060931	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.237924	0.000000
105.000000	-34.466918	-28.722432	10107.184347	-24.294390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.237924	0.000000
106.000000	9.574144	16.395721	-668.275243	17.592489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.238627	0.000000
106.000000	-23.935360	-16.874429	8300.663073	-8.856083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.238627	0.000000
107.000000	10.770912	13.164448	3655.886843	20.584409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.252275	0.000000
107.000000	5.265779	8.975760	3210.330122	12.566064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.252275	0.000000
108.000000	16.395721	20.345056	-556.257760	19.387641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.267985	0.000000
108.000000	0.957414	5.505133	4873.478592	2.991920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.267985	0.000000
109.000000	0.718061	4.308365	4549.393821	8.616729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.268685	0.000000
109.000000	-25.371481	-20.943440	8790.380533	-12.805417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.268685	0.000000
110.000000	-5.385456	-4.188688	6454.768132	7.778992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.282279	0.000000
110.000000	-2.872243	2.872243	3231.991623	8.497053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.282279	0.000000
111.000000	10.172528	13.882509	4194.791467	17.712166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.298007	0.000000
111.000000	-19.387641	-12.087357	6804.583414	-11.249619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.298007	0.000000
112.000000	5.505133	11.129942	3513.232099	12.087357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.298718	0.000000
112.000000	20.823763	23.336976	-5811.265986	28.483078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.298718	0.000000
113.000000	-21.900854	-15.438307	5867.514081	-17.472813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.312255	0.000000
113.000000	4.906749	12.925094	980.392334	15.677661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.312255	0.000000
114.000000	18.669581	23.097622	-1530.666254	26.807603	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.327990	0.000000
114.000000	16.276045	18.430227	-2705.653062	19.148288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.327990	0.000000
115.000000	-3.111597	8.856083	-664.684939	5.744486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.328715	0.000000
115.000000	26.927280	33.868534	-6260.173657	35.903040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.328715	0.000000
116.000000	-30.517584	-24.653421	-12587.964705	-15.318630	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.342258	0.000000
116.000000	4.069011	5.026426	-7956.352923	10.890589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.342258	0.000000
117.000000	-62.112258	-47.032982	-15383.614720	-39.852374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.357996	0.000000
117.000000	-51.221670	-38.535929	-12831.028283	-28.483078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.357996	0.000000
118.000000	5.983840	8.856083	-7312.013040	17.592489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.358718	0.000000
118.000000	-42.126233	-31.953705	-15527.705586	-28.483078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.358718	0.000000
119.000000	-53.974236	-47.392012	-9957.827703	-49.426518	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.372275	0.000000
119.000000	19.626995	25.969865	-4313.391174	24.533744	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1704453743.372275	0.000000
